geneSymbol	doid_code	doid_name	geneId	count	pubmeds_max	score_max	score_mean	associationType	source
SDHB	DOID:11934	head and neck cancer	6390	1	3	0.006951203	0.006951203	GeneticVariation	GAD
SDHD	DOID:11934	head and neck cancer	6392	1	3	0.006951203	0.006951203	GeneticVariation	GAD
AR	DOID:11934	head and neck cancer	367	1	1	0.004839645	0.004839645	GeneticVariation	GAD|LHGDN
MTRR	DOID:11934	head and neck cancer	4552	2	2	0.004839645	0.002703327	GeneticVariation	BeFree|GAD|LHGDN
COMT	DOID:11934	head and neck cancer	1312	1	2	0.004634135	0.004634135	GeneticVariation	GAD
CYP2C8	DOID:11934	head and neck cancer	1558	1	2	0.004634135	0.004634135	GeneticVariation	GAD
CYP3A5	DOID:11934	head and neck cancer	1577	1	2	0.004634135	0.004634135	GeneticVariation	GAD
GSTA2	DOID:11934	head and neck cancer	2939	1	2	0.004634135	0.004634135	GeneticVariation	GAD
GSTT2	DOID:11934	head and neck cancer	2953	1	2	0.004634135	0.004634135	GeneticVariation	GAD
IL1R1	DOID:11934	head and neck cancer	3554	1	2	0.004634135	0.004634135	GeneticVariation	GAD
MPO	DOID:11934	head and neck cancer	4353	1	2	0.004634135	0.004634135	GeneticVariation	GAD
PTPN13	DOID:11934	head and neck cancer	5783	2	2	0.004634135	0.00245882	GeneticVariation	BeFree|GAD
SULT1A1	DOID:11934	head and neck cancer	6817	2	2	0.004634135	0.00245882	GeneticVariation	BeFree|GAD
VDR	DOID:11934	head and neck cancer	7421	1	2	0.004634135	0.004634135	GeneticVariation	GAD
MIR196A2	DOID:11934	head and neck cancer	406973	2	2	0.004634135	0.00245882	GeneticVariation	BeFree|GAD
GNAS	DOID:11934	head and neck cancer	2778	1	1	0.002522577	0.002522577	GeneticVariation	LHGDN
ACVR1B	DOID:11934	head and neck cancer	91	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ADH4	DOID:11934	head and neck cancer	127	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ADH5	DOID:11934	head and neck cancer	128	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ADH6	DOID:11934	head and neck cancer	130	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BIRC5	DOID:11934	head and neck cancer	332	1	1	0.002317068	0.002317068	GeneticVariation	GAD
APOE	DOID:11934	head and neck cancer	348	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ARNTL	DOID:11934	head and neck cancer	406	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ATP5A1	DOID:11934	head and neck cancer	498	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ATP6V1C1	DOID:11934	head and neck cancer	528	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BAG1	DOID:11934	head and neck cancer	573	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BCL2L2	DOID:11934	head and neck cancer	599	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BNIP3L	DOID:11934	head and neck cancer	665	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CASP2	DOID:11934	head and neck cancer	835	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CAV1	DOID:11934	head and neck cancer	857	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CAV2	DOID:11934	head and neck cancer	858	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CD34	DOID:11934	head and neck cancer	947	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CDH2	DOID:11934	head and neck cancer	1000	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CDH11	DOID:11934	head and neck cancer	1009	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CDKN1B	DOID:11934	head and neck cancer	1027	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CDKN2C	DOID:11934	head and neck cancer	1031	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DDB2	DOID:11934	head and neck cancer	1643	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DRD2	DOID:11934	head and neck cancer	1813	1	1	0.002317068	0.002317068	GeneticVariation	GAD
EPHX2	DOID:11934	head and neck cancer	2053	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ERN1	DOID:11934	head and neck cancer	2081	1	1	0.002317068	0.002317068	GeneticVariation	GAD
EZH1	DOID:11934	head and neck cancer	2145	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FANCD2	DOID:11934	head and neck cancer	2177	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FANCG	DOID:11934	head and neck cancer	2189	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FEN1	DOID:11934	head and neck cancer	2237	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FGF5	DOID:11934	head and neck cancer	2250	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FGF9	DOID:11934	head and neck cancer	2254	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FOXO1	DOID:11934	head and neck cancer	2308	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GHRHR	DOID:11934	head and neck cancer	2692	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GJB5	DOID:11934	head and neck cancer	2709	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GNB3	DOID:11934	head and neck cancer	2784	2	1	0.002317068	0.001300286	GeneticVariation	BeFree|GAD
GPER1	DOID:11934	head and neck cancer	2852	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GPX7	DOID:11934	head and neck cancer	2882	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GSTM5	DOID:11934	head and neck cancer	2949	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ICAM1	DOID:11934	head and neck cancer	3383	1	1	0.002317068	0.002317068	GeneticVariation	GAD
IGFBP2	DOID:11934	head and neck cancer	3485	1	1	0.002317068	0.002317068	GeneticVariation	GAD
IGFBP7	DOID:11934	head and neck cancer	3490	2	1	0.002317068	0.001300286	GeneticVariation	BeFree|GAD
ITGA3	DOID:11934	head and neck cancer	3675	1	1	0.002317068	0.002317068	GeneticVariation	GAD
LIG1	DOID:11934	head and neck cancer	3978	1	1	0.002317068	0.002317068	GeneticVariation	GAD
LIG3	DOID:11934	head and neck cancer	3980	1	1	0.002317068	0.002317068	GeneticVariation	GAD
LTBP1	DOID:11934	head and neck cancer	4052	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SMAD1	DOID:11934	head and neck cancer	4086	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SMAD7	DOID:11934	head and neck cancer	4092	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MBD1	DOID:11934	head and neck cancer	4152	1	1	0.002317068	0.002317068	GeneticVariation	GAD
KMT2A	DOID:11934	head and neck cancer	4297	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MYCL	DOID:11934	head and neck cancer	4610	1	1	0.002317068	0.002317068	GeneticVariation	GAD
NDUFA6	DOID:11934	head and neck cancer	4700	1	1	0.002317068	0.002317068	GeneticVariation	GAD
NFKBIB	DOID:11934	head and neck cancer	4793	1	1	0.002317068	0.002317068	GeneticVariation	GAD
NODAL	DOID:11934	head and neck cancer	4838	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PIN1	DOID:11934	head and neck cancer	5300	2	2	0.002317068	0.001442038	GeneticVariation	BeFree|GAD
PLK1	DOID:11934	head and neck cancer	5347	1	1	0.002317068	0.002317068	GeneticVariation	GAD
POLB	DOID:11934	head and neck cancer	5423	1	1	0.002317068	0.002317068	GeneticVariation	GAD
POLH	DOID:11934	head and neck cancer	5429	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PON1	DOID:11934	head and neck cancer	5444	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ALDH18A1	DOID:11934	head and neck cancer	5832	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RAD51D	DOID:11934	head and neck cancer	5892	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RAN	DOID:11934	head and neck cancer	5901	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RB1	DOID:11934	head and neck cancer	5925	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS1	DOID:11934	head and neck cancer	5996	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS2	DOID:11934	head and neck cancer	5997	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS3	DOID:11934	head and neck cancer	5998	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS4	DOID:11934	head and neck cancer	5999	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS7	DOID:11934	head and neck cancer	6000	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS10	DOID:11934	head and neck cancer	6001	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS12	DOID:11934	head and neck cancer	6002	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS13	DOID:11934	head and neck cancer	6003	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS16	DOID:11934	head and neck cancer	6004	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RING1	DOID:11934	head and neck cancer	6015	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RPA1	DOID:11934	head and neck cancer	6117	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RPS6KB1	DOID:11934	head and neck cancer	6198	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RPS6KB2	DOID:11934	head and neck cancer	6199	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RRM1	DOID:11934	head and neck cancer	6240	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RXRA	DOID:11934	head and neck cancer	6256	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SDHC	DOID:11934	head and neck cancer	6391	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SMO	DOID:11934	head and neck cancer	6608	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SNAI1	DOID:11934	head and neck cancer	6615	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SP1	DOID:11934	head and neck cancer	6667	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SPP1	DOID:11934	head and neck cancer	6696	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SSTR1	DOID:11934	head and neck cancer	6751	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SSTR2	DOID:11934	head and neck cancer	6752	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SULT1C2	DOID:11934	head and neck cancer	6819	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TLR2	DOID:11934	head and neck cancer	7097	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TNFAIP2	DOID:11934	head and neck cancer	7127	2	1	0.002317068	0.001300286	GeneticVariation	BeFree|GAD
WNT11	DOID:11934	head and neck cancer	7481	1	1	0.002317068	0.002317068	GeneticVariation	GAD
WNT2B	DOID:11934	head and neck cancer	7482	1	1	0.002317068	0.002317068	GeneticVariation	GAD
XRCC2	DOID:11934	head and neck cancer	7516	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FZD3	DOID:11934	head and neck cancer	7976	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CDC7	DOID:11934	head and neck cancer	8317	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FZD4	DOID:11934	head and neck cancer	8322	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS5	DOID:11934	head and neck cancer	8490	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS20	DOID:11934	head and neck cancer	8601	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS11	DOID:11934	head and neck cancer	8786	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS9	DOID:11934	head and neck cancer	8787	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TNFRSF10D	DOID:11934	head and neck cancer	8793	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TAX1BP1	DOID:11934	head and neck cancer	8887	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ANGPTL1	DOID:11934	head and neck cancer	9068	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BAG5	DOID:11934	head and neck cancer	9529	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BAG3	DOID:11934	head and neck cancer	9531	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SETD1A	DOID:11934	head and neck cancer	9739	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BCL2L11	DOID:11934	head and neck cancer	10018	1	1	0.002317068	0.002317068	GeneticVariation	GAD
EMC8	DOID:11934	head and neck cancer	10328	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PGRMC2	DOID:11934	head and neck cancer	10424	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ATP5L	DOID:11934	head and neck cancer	10632	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS14	DOID:11934	head and neck cancer	10636	1	1	0.002317068	0.002317068	GeneticVariation	GAD
IGF2BP1	DOID:11934	head and neck cancer	10642	1	1	0.002317068	0.002317068	GeneticVariation	GAD
LZTS1	DOID:11934	head and neck cancer	11178	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DDX20	DOID:11934	head and neck cancer	11218	1	1	0.002317068	0.002317068	GeneticVariation	GAD
KDM4C	DOID:11934	head and neck cancer	23081	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SIRT3	DOID:11934	head and neck cancer	23410	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TXN2	DOID:11934	head and neck cancer	25828	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SULT4A1	DOID:11934	head and neck cancer	25830	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS22	DOID:11934	head and neck cancer	26166	1	1	0.002317068	0.002317068	GeneticVariation	GAD
HSPB8	DOID:11934	head and neck cancer	26353	1	1	0.002317068	0.002317068	GeneticVariation	GAD
AGO1	DOID:11934	head and neck cancer	26523	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GHITM	DOID:11934	head and neck cancer	27069	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SMC1B	DOID:11934	head and neck cancer	27127	1	1	0.002317068	0.002317068	GeneticVariation	GAD
TNFRSF21	DOID:11934	head and neck cancer	27242	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DROSHA	DOID:11934	head and neck cancer	29102	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RRM2B	DOID:11934	head and neck cancer	50484	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GEMIN4	DOID:11934	head and neck cancer	50628	1	1	0.002317068	0.002317068	GeneticVariation	GAD
IGF2-AS	DOID:11934	head and neck cancer	51214	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ANGPT4	DOID:11934	head and neck cancer	51378	1	1	0.002317068	0.002317068	GeneticVariation	GAD
SUFU	DOID:11934	head and neck cancer	51684	1	1	0.002317068	0.002317068	GeneticVariation	GAD
DGCR8	DOID:11934	head and neck cancer	54487	1	1	0.002317068	0.002317068	GeneticVariation	GAD
UGT1A7	DOID:11934	head and neck cancer	54577	1	1	0.002317068	0.002317068	GeneticVariation	GAD
WRAP53	DOID:11934	head and neck cancer	55135	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PDGFC	DOID:11934	head and neck cancer	56034	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BIRC6	DOID:11934	head and neck cancer	57448	1	1	0.002317068	0.002317068	GeneticVariation	GAD
XPO5	DOID:11934	head and neck cancer	57510	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RGS18	DOID:11934	head and neck cancer	64407	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ATG9A	DOID:11934	head and neck cancer	79065	1	1	0.002317068	0.002317068	GeneticVariation	GAD
FTO	DOID:11934	head and neck cancer	79068	1	1	0.002317068	0.002317068	GeneticVariation	GAD
UGT2A3	DOID:11934	head and neck cancer	79799	1	1	0.002317068	0.002317068	GeneticVariation	GAD
CLPTM1L	DOID:11934	head and neck cancer	81037	2	1	0.002317068	0.001300286	GeneticVariation	BeFree|GAD
RGS8	DOID:11934	head and neck cancer	85397	1	1	0.002317068	0.002317068	GeneticVariation	GAD
BMF	DOID:11934	head and neck cancer	90427	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ATG4A	DOID:11934	head and neck cancer	115201	1	1	0.002317068	0.002317068	GeneticVariation	GAD
E2F7	DOID:11934	head and neck cancer	144455	1	1	0.002317068	0.002317068	GeneticVariation	GAD
UGT3A2	DOID:11934	head and neck cancer	167127	1	1	0.002317068	0.002317068	GeneticVariation	GAD
NEIL2	DOID:11934	head and neck cancer	252969	1	1	0.002317068	0.002317068	GeneticVariation	GAD
RICTOR	DOID:11934	head and neck cancer	253260	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ANKK1	DOID:11934	head and neck cancer	255239	1	1	0.002317068	0.002317068	GeneticVariation	GAD
COX18	DOID:11934	head and neck cancer	285521	1	1	0.002317068	0.002317068	GeneticVariation	GAD
MIR146A	DOID:11934	head and neck cancer	406938	2	2	0.002317068	0.001442038	GeneticVariation	BeFree|GAD
MIR499A	DOID:11934	head and neck cancer	574501	2	1	0.002317068	0.001300286	GeneticVariation	BeFree|GAD
CDX2	DOID:11934	head and neck cancer	1045	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
OXA1L	DOID:11934	head and neck cancer	5018	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
PAX5	DOID:11934	head and neck cancer	5079	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
PTGFRN	DOID:11934	head and neck cancer	5738	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
NAT8	DOID:11934	head and neck cancer	9027	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
PLCE1	DOID:11934	head and neck cancer	51196	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
RASSF3	DOID:11934	head and neck cancer	283349	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
MIR184	DOID:11934	head and neck cancer	406960	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
MIR885	DOID:11934	head and neck cancer	100126334	1	1	0.000283505	0.000283505	GeneticVariation	BeFree
NOS3	DOID:10941	intracranial aneurysm	4846	1	9	0.116503466	0.116503466	Biomarker|GeneticVariation	BeFree|GAD|LHGDN|RGD
TIMP1	DOID:10941	intracranial aneurysm	7076	1	4	0.103089586	0.103089586	Biomarker|GeneticVariation	BeFree|LHGDN|RGD
TIMP2	DOID:10941	intracranial aneurysm	7077	1	3	0.102806082	0.102806082	Biomarker|GeneticVariation	BeFree|LHGDN|RGD
MMP2	DOID:10941	intracranial aneurysm	4313	1	3	0.100567009	0.100567009	Biomarker|GeneticVariation	BeFree|RGD
COL1A2	DOID:10941	intracranial aneurysm	1278	1	7	0.013697384	0.013697384	Biomarker|GeneticVariation	BeFree|GAD|LHGDN
ENG	DOID:10941	intracranial aneurysm	2022	1	7	0.013491875	0.013491875	Biomarker|GeneticVariation	BeFree|GAD|LHGDN
ELN	DOID:10941	intracranial aneurysm	2006	1	13	0.008730714	0.008730714	Biomarker|GeneticVariation	BeFree|LHGDN
IL6	DOID:10941	intracranial aneurysm	3569	1	6	0.008368725	0.008368725	Biomarker|GeneticVariation	BeFree|GAD
VCAN	DOID:10941	intracranial aneurysm	1462	1	4	0.00829073	0.00829073	Biomarker|GeneticVariation	BeFree|GAD|LHGDN
APOE	DOID:10941	intracranial aneurysm	348	1	4	0.007234707	0.007234707	Biomarker|GeneticVariation	BeFree|GAD
CDKN2A	DOID:10941	intracranial aneurysm	1029	1	4	0.007234707	0.007234707	Biomarker|GeneticVariation	BeFree|GAD
ACE	DOID:10941	intracranial aneurysm	1636	1	7	0.006335162	0.006335162	Biomarker|GeneticVariation	BeFree|GAD
COL4A1	DOID:10941	intracranial aneurysm	1282	1	4	0.005690158	0.005690158	Biomarker|GeneticVariation	BeFree|GAD|LHGDN
COL3A1	DOID:10941	intracranial aneurysm	1281	1	4	0.003167581	0.003167581	Biomarker|GeneticVariation	BeFree|GAD
FBN2	DOID:10941	intracranial aneurysm	2201	1	3	0.003167581	0.003167581	Biomarker|GeneticVariation	BeFree|GAD
HSPG2	DOID:10941	intracranial aneurysm	3339	1	3	0.003167581	0.003167581	Biomarker|GeneticVariation	BeFree|GAD
TNF	DOID:10941	intracranial aneurysm	7124	1	4	0.003167581	0.003167581	Biomarker|GeneticVariation	BeFree|GAD
SERPINA3	DOID:10941	intracranial aneurysm	12	1	3	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
LPA	DOID:10941	intracranial aneurysm	4018	1	2	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
SERPINE1	DOID:10941	intracranial aneurysm	5054	1	3	0.002884077	0.002884077	Biomarker|GeneticVariation	BeFree|GAD
HPN	DOID:10941	intracranial aneurysm	3249	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
TGFBR1	DOID:10941	intracranial aneurysm	7046	1	2	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
TGFBR2	DOID:10941	intracranial aneurysm	7048	1	2	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
TGFBR3	DOID:10941	intracranial aneurysm	7049	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
LTBP4	DOID:10941	intracranial aneurysm	8425	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
TNFRSF13B	DOID:10941	intracranial aneurysm	23495	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
STARD13	DOID:10941	intracranial aneurysm	90627	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
JDP2	DOID:10941	intracranial aneurysm	122953	1	1	0.002600572	0.002600572	Biomarker|GeneticVariation	BeFree|GAD
CDKN2B-AS1	DOID:10941	intracranial aneurysm	100048912	1	5	0.001417523	0.001417523	Biomarker|GeneticVariation	BeFree
LIMK1	DOID:10941	intracranial aneurysm	3984	1	4	0.001134018	0.001134018	Biomarker|GeneticVariation	BeFree
CDKN2B	DOID:10941	intracranial aneurysm	1030	1	3	0.006951203	0.006951203	GeneticVariation	GAD
MTHFR	DOID:10941	intracranial aneurysm	4524	1	2	0.00491764	0.00491764	GeneticVariation	BeFree|GAD
SOX17	DOID:10941	intracranial aneurysm	64321	1	3	0.00491764	0.00491764	GeneticVariation	BeFree|GAD
EDNRA	DOID:10941	intracranial aneurysm	1909	1	2	0.002884077	0.002884077	GeneticVariation	BeFree|GAD
CBS	DOID:10941	intracranial aneurysm	875	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
DHFR	DOID:10941	intracranial aneurysm	1719	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
MTR	DOID:10941	intracranial aneurysm	4548	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
RFC1	DOID:10941	intracranial aneurysm	5981	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
TCN2	DOID:10941	intracranial aneurysm	6948	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
GSTO1	DOID:10941	intracranial aneurysm	9446	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
ARHGEF11	DOID:10941	intracranial aneurysm	9826	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
IQSEC1	DOID:10941	intracranial aneurysm	9922	1	1	0.002600572	0.002600572	GeneticVariation	BeFree|GAD
TIMP3	DOID:10941	intracranial aneurysm	7078	1	1	0.002522577	0.002522577	GeneticVariation	LHGDN
ACVR1	DOID:10941	intracranial aneurysm	90	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ALDH2	DOID:10941	intracranial aneurysm	217	1	1	0.002317068	0.002317068	GeneticVariation	GAD
NQO1	DOID:10941	intracranial aneurysm	1728	1	1	0.002317068	0.002317068	GeneticVariation	GAD
F5	DOID:10941	intracranial aneurysm	2153	1	1	0.002317068	0.002317068	GeneticVariation	GAD
F13A1	DOID:10941	intracranial aneurysm	2162	1	1	0.002317068	0.002317068	GeneticVariation	GAD
GP1BA	DOID:10941	intracranial aneurysm	2811	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ITGA2	DOID:10941	intracranial aneurysm	3673	1	1	0.002317068	0.002317068	GeneticVariation	GAD
ITGB3	DOID:10941	intracranial aneurysm	3690	1	1	0.002317068	0.002317068	GeneticVariation	GAD
KLK1	DOID:10941	intracranial aneurysm	3816	1	1	0.002317068	0.002317068	GeneticVariation	GAD
PLCL1	DOID:10941	intracranial aneurysm	5334	1	1	0.002317068	0.002317068	GeneticVariation	GAD
